match_number,match_group,match_type,venue,city,date,batting_team,bowling_team,batter,bowler,non_striker,over,runs_batter,runs_extras,runs_total,wicket_kind,wicket_player_out,fielder_involved,boundary,dot_ball,boundaries,dot_balls,wickets,total_runs
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Shoaib Malik,JS Patel,Misbah-ul-Haq,16,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,JS Patel,Shoaib Malik,16,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Shoaib Malik,JS Patel,Misbah-ul-Haq,16,4,0,4,,,,1,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Shoaib Malik,JS Patel,Misbah-ul-Haq,16,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,JS Patel,Shoaib Malik,16,0,0,0,,,,0,1,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,JS Patel,Shoaib Malik,16,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,DL Vettori,Shoaib Malik,17,0,0,0,,,,0,1,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,DL Vettori,Shoaib Malik,17,2,0,2,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,DL Vettori,Shoaib Malik,17,0,0,0,,,,0,1,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,DL Vettori,Shoaib Malik,17,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Shoaib Malik,DL Vettori,Misbah-ul-Haq,17,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,DL Vettori,Shoaib Malik,17,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,JS Patel,Shoaib Malik,18,0,0,0,,,,0,1,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,JS Patel,Shoaib Malik,18,6,0,6,,,,1,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Misbah-ul-Haq,JS Patel,Shoaib Malik,18,1,0,1,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Shoaib Malik,JS Patel,Misbah-ul-Haq,18,2,0,2,,,,0,0,0.0,,,
,,T20,Newlands,Cape Town,2007-09-22,Pakistan,New Zealand,Shoaib Malik,JS Patel,Misbah-ul-Haq,18,6,0,6,,,,1,0,0.0,,,
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,0,0,1,1,,,,0,0,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,0,0,0,0,,,,0,1,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,0,0,0,0,,,,0,1,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,0,1,0,1,,,,0,0,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,0,0,1,1,,,,0,0,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,0,0,1,1,,,,0,0,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,0,0,4,4,,,,0,0,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,0,0,0,0,,,,0,1,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,0,0,1,1,,,,0,0,0.0,6.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,1,0,0,0,,,,0,1,1.0,5.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,1,0,0,0,,,,0,1,1.0,5.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,1,1,0,1,,,,0,0,1.0,5.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,SCJ Broad,V Sehwag,1,0,0,0,,,,0,1,1.0,5.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,SCJ Broad,V Sehwag,1,1,0,1,,,,0,0,1.0,5.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,1,0,1,1,,,,0,0,1.0,5.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,1,1,0,1,,,,0,0,1.0,5.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,2,2,0,2,,,,0,0,1.0,4.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,2,0,0,0,,,,0,1,1.0,4.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,2,0,0,0,,,,0,1,1.0,4.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,2,1,0,1,,,,0,0,1.0,4.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,A Flintoff,V Sehwag,2,0,0,0,,,,0,1,1.0,4.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,A Flintoff,V Sehwag,2,1,0,1,,,,0,0,1.0,4.0,0.0,12.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,3,1,0,1,,,,0,0,2.0,3.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,3,1,0,1,,,,0,0,2.0,3.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,3,2,0,2,,,,0,0,2.0,3.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,3,2,0,2,,,,0,0,2.0,3.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,3,0,0,0,,,,0,1,2.0,3.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,3,0,0,0,,,,0,1,2.0,3.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,4,1,0,1,,,,0,0,4.0,4.0,0.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,SCJ Broad,V Sehwag,4,6,0,6,,,,1,0,4.0,4.0,0.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,SCJ Broad,V Sehwag,4,1,0,1,,,,0,0,4.0,4.0,0.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,4,0,0,0,,,,0,1,4.0,4.0,0.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,4,0,1,1,,,,0,0,4.0,4.0,0.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,4,0,0,0,,,,0,1,4.0,4.0,0.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,4,3,0,3,,,,0,0,4.0,4.0,0.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,5,0,0,0,,,,0,1,2.0,6.0,1.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,5,2,0,2,,,,0,0,2.0,6.0,1.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,5,0,0,0,,,,0,1,2.0,6.0,1.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,5,0,0,0,,,,0,1,2.0,6.0,1.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,5,0,1,1,,,,0,0,2.0,6.0,1.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,5,2,0,2,,,,0,0,2.0,6.0,1.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,A Flintoff,G Gambhir,5,1,0,1,,,,0,0,2.0,6.0,1.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,AD Mascarenhas,G Gambhir,6,4,0,4,,,,1,0,2.0,0.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,AD Mascarenhas,G Gambhir,6,1,0,1,,,,0,0,2.0,0.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,AD Mascarenhas,V Sehwag,6,1,0,1,,,,0,0,2.0,0.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,AD Mascarenhas,G Gambhir,6,6,0,6,,,,1,0,2.0,0.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,AD Mascarenhas,G Gambhir,6,2,0,2,,,,0,0,2.0,0.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,AD Mascarenhas,G Gambhir,6,1,0,1,,,,0,0,2.0,0.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,7,6,0,6,,,,1,0,3.0,3.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,7,1,0,1,,,,0,0,3.0,3.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,7,4,0,4,,,,1,0,3.0,3.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,7,1,1,2,,,,0,0,3.0,3.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,7,0,0,0,,,,0,1,3.0,3.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,7,1,0,1,,,,0,0,3.0,3.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,7,0,0,0,,,,0,1,3.0,3.0,0.0,23.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,8,0,0,0,,,,0,1,2.0,2.0,0.0,16.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,8,1,0,1,,,,0,0,2.0,2.0,0.0,16.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,8,1,0,1,,,,0,0,2.0,2.0,0.0,16.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,8,0,0,0,,,,0,1,2.0,2.0,0.0,16.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,8,1,0,1,,,,0,0,2.0,2.0,0.0,16.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,8,4,0,4,,,,1,0,2.0,2.0,0.0,16.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,PD Collingwood,G Gambhir,9,1,0,1,,,,0,0,3.0,1.0,0.0,24.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,PD Collingwood,V Sehwag,9,0,0,0,,,,0,1,3.0,1.0,0.0,24.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,PD Collingwood,V Sehwag,9,1,0,1,,,,0,0,3.0,1.0,0.0,24.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,PD Collingwood,G Gambhir,9,6,0,6,,,,1,0,3.0,1.0,0.0,24.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,PD Collingwood,G Gambhir,9,4,0,4,,,,1,0,3.0,1.0,0.0,24.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,PD Collingwood,G Gambhir,9,1,0,1,,,,0,0,3.0,1.0,0.0,24.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,10,2,0,2,,,,0,0,1.0,3.0,1.0,13.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,10,1,0,1,,,,0,0,1.0,3.0,1.0,13.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,SCJ Broad,V Sehwag,10,0,0,0,,,,0,1,1.0,3.0,1.0,13.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,SCJ Broad,V Sehwag,10,1,0,1,,,,0,0,1.0,3.0,1.0,13.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,10,0,0,0,,,,0,1,1.0,3.0,1.0,13.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,SCJ Broad,G Gambhir,10,4,0,4,,,,1,0,1.0,3.0,1.0,13.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,11,4,0,4,,,,1,0,5.0,2.0,0.0,30.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,11,0,2,2,,,,0,0,5.0,2.0,0.0,30.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,11,4,0,4,,,,1,0,5.0,2.0,0.0,30.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,11,1,0,1,,,,0,0,5.0,2.0,0.0,30.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,11,0,1,1,,,,0,0,5.0,2.0,0.0,30.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,11,0,0,0,,,,0,1,5.0,2.0,0.0,30.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,11,0,0,0,,,,0,1,5.0,2.0,0.0,30.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,12,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,12,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,12,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,JM Anderson,G Gambhir,12,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,12,0,1,1,,,,0,0,0.0,3.0,0.0,11.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,12,2,0,2,,,,0,0,0.0,3.0,0.0,11.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,JM Anderson,V Sehwag,12,1,0,1,,,,0,0,0.0,3.0,0.0,11.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,V Sehwag,13,0,0,0,,,,0,1,2.0,1.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,V Sehwag,13,4,0,4,,,,1,0,2.0,1.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,V Sehwag,13,4,0,4,,,,1,0,2.0,1.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,V Sehwag,13,1,0,1,,,,0,0,2.0,1.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,DL Maddy,G Gambhir,13,1,0,1,,,,0,0,2.0,1.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,V Sehwag,13,0,1,1,,,,0,0,2.0,1.0,0.0,17.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,14,4,0,4,,,,1,0,2.0,2.0,2.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,V Sehwag,14,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,14,2,0,2,,,,0,0,2.0,2.0,2.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,V Sehwag,CT Tremlett,G Gambhir,14,0,0,0,bowled,V Sehwag,,0,1,2.0,2.0,2.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,RV Uthappa,CT Tremlett,G Gambhir,14,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,CT Tremlett,RV Uthappa,14,1,0,1,,,,0,0,2.0,2.0,2.0,18.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,RV Uthappa,15,4,0,4,,,,1,0,4.0,4.0,1.0,26.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,RV Uthappa,15,2,0,2,,,,0,0,4.0,4.0,1.0,26.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,G Gambhir,DL Maddy,RV Uthappa,15,0,0,0,caught,G Gambhir,SCJ Broad,0,1,4.0,4.0,1.0,26.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,MS Dhoni,DL Maddy,RV Uthappa,15,0,0,0,,,,0,1,4.0,4.0,1.0,26.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,MS Dhoni,DL Maddy,RV Uthappa,15,2,0,2,,,,0,0,4.0,4.0,1.0,26.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,MS Dhoni,DL Maddy,RV Uthappa,15,2,0,2,,,,0,0,4.0,4.0,1.0,26.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,RV Uthappa,CT Tremlett,MS Dhoni,16,4,0,4,,,,1,0,4.0,2.0,1.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,RV Uthappa,CT Tremlett,MS Dhoni,16,1,0,1,,,,0,0,4.0,2.0,1.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,MS Dhoni,CT Tremlett,RV Uthappa,16,1,0,1,,,,0,0,4.0,2.0,1.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,RV Uthappa,CT Tremlett,MS Dhoni,16,0,1,1,,,,0,0,4.0,2.0,1.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,RV Uthappa,CT Tremlett,MS Dhoni,16,0,0,0,bowled,RV Uthappa,,0,1,4.0,2.0,1.0,27.0
21.0,E,T20,Kingsmead,Durban,2007-09-19,India,England,Yuvraj Singh,CT Tremlett,MS Dhoni,16,0,0,0,,,,0,1,4.0,2.0,1.0,27.0
